,test_acc,train_acc,test_loss,train_loss
0,0.7372,0.5878888888888889,0.8260557513713837,1.3832378136369916
1,0.7588,0.6958444444444445,0.7052811988472939,0.9215522530502743
2,0.7738,0.7162222222222222,0.6547765905976295,0.8441602593037817
3,0.7818,0.7205333333333334,0.6369830509603024,0.8167656041608916
4,0.7804,0.7315333333333334,0.6382567172050476,0.7867056599617004
5,0.791,0.7335333333333334,0.6069856429189444,0.7791955662167734
6,0.7954,0.7347555555555556,0.5986498998224735,0.7712378198143509
7,0.8002,0.7383777777777778,0.5796611952960491,0.7667872577064567
8,0.7994,0.7421333333333333,0.5814400640010834,0.7568653588639366
9,0.793,0.7428888888888889,0.5869942034691572,0.7521376838538382
10,0.7978,0.7431555555555556,0.5898291759848595,0.748506129456891
11,0.7996,0.7462,0.5812863551199436,0.745000772917933
12,0.7946,0.7424666666666667,0.5927395661473274,0.750187291835414
13,0.8044,0.7445111111111111,0.5703949257135391,0.7427503858268261
14,0.7964,0.7452888888888889,0.5774815413951874,0.7438302094598611
15,0.8012,0.7462666666666666,0.5735574578404427,0.7409047684868176
16,0.8022,0.7469555555555556,0.5703946873515844,0.7356508885125319
17,0.8044,0.7482222222222222,0.5676007562875748,0.7371815015660392
18,0.798,0.7497555555555555,0.5824702929794788,0.7344217251559099
19,0.801,0.7521777777777777,0.5685505111098289,0.7292668458706802
20,0.8054,0.7503333333333333,0.5701880934804678,0.7329491064293517
21,0.8054,0.7512888888888889,0.560940851162374,0.729118183234334
22,0.8034,0.7526,0.577952874365449,0.7283059012840192
23,0.8026,0.7501333333333333,0.5733980397582055,0.7302750275731087
24,0.8048,0.7489333333333333,0.5721969753116369,0.7309692831357321
25,0.8076,0.7523333333333333,0.5575607751041651,0.726159610893329
26,0.8038,0.75,0.5650019856661558,0.7296985794259442
27,0.8022,0.7537777777777778,0.5692280143037438,0.7242695342024167
28,0.8002,0.7515777777777778,0.5795310575306416,0.7244792384697332
29,0.8046,0.7533333333333333,0.5664561035305261,0.7260948092059957
