,test_acc,train_acc,test_loss,train_loss
0,0.455,0.38004444444444446,1.5243454129219056,1.7505842645221286
1,0.513,0.48277777777777775,1.4000276647567749,1.4537815524948967
2,0.5572,0.5325333333333333,1.2837988065719605,1.3195330420388116
3,0.5734,0.5682666666666667,1.2060301955223083,1.2240870689868928
4,0.544,0.5934666666666667,1.2953127696037292,1.158264623204867
5,0.613,0.6081333333333333,1.1193749726057052,1.1083181571722032
6,0.6092,0.6229111111111111,1.1105341801643371,1.0726368896563847
7,0.6378,0.6345333333333333,1.0245657318234445,1.040588585223092
8,0.6412,0.6442,1.0418208619832992,1.0113357420126596
9,0.6416,0.655,1.0078850904941559,0.9852778920094172
10,0.6488,0.6626888888888889,0.9926755286812782,0.965009940038787
11,0.6614,0.6698666666666667,0.9762042307376861,0.9410022926383548
12,0.6618,0.6757777777777778,0.9516583359718322,0.9195268370985985
13,0.679,0.6845777777777777,0.9369405942201614,0.896958065700531
14,0.6652,0.6917555555555556,0.9321267688632011,0.881497889594237
15,0.695,0.6982444444444444,0.8900982404112816,0.8636265541924371
16,0.6798,0.7013333333333334,0.9143043649494648,0.8497392120069928
17,0.6934,0.7101111111111111,0.8859631415247917,0.8268826372014152
18,0.6924,0.7178,0.8798198939442634,0.8115573968112468
19,0.7034,0.7222666666666666,0.8622853447675705,0.7959464681797558
20,0.707,0.7263555555555555,0.8521692035764455,0.7781279494000806
21,0.692,0.7303333333333333,0.8730037095069886,0.7688700411359469
22,0.7064,0.7361777777777778,0.8427355384975672,0.7539410488704841
23,0.705,0.7416,0.8525851358354092,0.741160992461443
24,0.704,0.7466888888888888,0.8482735267519951,0.7258389462199476
25,0.704,0.7499111111111111,0.8297159789189696,0.7136049220833514
26,0.7102,0.7562,0.8292987706184387,0.7022913939820395
27,0.7114,0.7594222222222222,0.823758160585165,0.6898314521633916
28,0.7064,0.764,0.8297454983562231,0.6779515001797014
29,0.711,0.7668,0.8328624956279993,0.6697317272610135
30,0.7198,0.7697333333333334,0.8209129968106746,0.6600062292887104
31,0.713,0.7766444444444445,0.8168243026554585,0.6455197788880931
32,0.7248,0.7781333333333333,0.8097987728178501,0.6363625668598546
33,0.7178,0.7824666666666666,0.8140969951152801,0.6263935753736231
34,0.7152,0.7845777777777778,0.8160417085126043,0.6156336427128978
35,0.71,0.7896222222222222,0.8312227851390839,0.6063485060920318
36,0.7064,0.7879555555555555,0.8357978683650493,0.599056464032001
37,0.6978,0.7931777777777778,0.8596630456805229,0.5915399949429764
38,0.7146,0.7992222222222222,0.8353918134599924,0.5788360158662001
39,0.7198,0.8000666666666667,0.801109373639524,0.5738635028604004
40,0.727,0.8039555555555555,0.800414525668323,0.5636078926854663
41,0.7254,0.8077333333333333,0.7998051055565476,0.5514805166949829
42,0.7252,0.8097555555555556,0.8177567542165518,0.5447047289282083
43,0.7176,0.8117555555555556,0.8295371576488018,0.537950933197803
44,0.73,0.8141333333333334,0.8061811243861914,0.5296875654134485
45,0.713,0.8174222222222223,0.8328484915971756,0.5204183349221945
46,0.723,0.8166222222222222,0.819743267199397,0.5151533158208761
47,0.7258,0.8222,0.8097918385341764,0.5064814744806952
48,0.7284,0.8241777777777778,0.7917787256121636,0.4993284153787626
49,0.7176,0.8282444444444444,0.842426715323329,0.4933580125697785
50,0.7236,0.8278,0.8178728700622916,0.49142247564064134
51,0.7264,0.8315555555555556,0.8327020895779133,0.47832222443454797
52,0.7266,0.8344222222222222,0.8218790410175919,0.4746606010491649
53,0.7192,0.8363555555555555,0.8386578604251146,0.46711517415510284
54,0.7288,0.8387555555555556,0.8255253930360079,0.4602565659076803
55,0.7276,0.8416444444444444,0.8194106171414256,0.4483053104147315
56,0.7286,0.8434444444444444,0.8329298334799707,0.44616604986025227
57,0.7216,0.8429333333333333,0.8631463873714209,0.44263003706319465
58,0.7304,0.8471333333333333,0.8180112329214811,0.43638707806327276
59,0.7178,0.8498,0.85338359984532,0.42548331124186517
