,test_acc,train_acc,test_loss,train_loss
0,0.7132,0.5617111111111112,1.0387274706706453,1.5854246179446434
1,0.7464,0.7056,0.7984561736400897,0.9799965268409511
2,0.7656,0.7288666666666667,0.7132429123496096,0.8342254498104078
3,0.7798,0.7431333333333333,0.6644058986879385,0.771404336376458
4,0.7838,0.7481555555555556,0.6472677076205658,0.7425141786706859
5,0.7862,0.7519333333333333,0.6293733105206261,0.7237806836778143
6,0.7942,0.7609777777777778,0.6079660170851424,0.7008796215158021
7,0.7914,0.7649777777777778,0.6051849907579513,0.6893311968762553
8,0.7948,0.7666444444444445,0.5984162975328798,0.683689160895568
9,0.7922,0.7681777777777777,0.6049083589364926,0.6779018679823775
10,0.7992,0.7699777777777778,0.5845831194148657,0.6670238272579293
11,0.7962,0.7712222222222223,0.5795561018081519,0.6636682830107327
12,0.7922,0.7740888888888889,0.589260877583164,0.6562693451345497
13,0.7994,0.7744888888888889,0.5736056255837219,0.6546822911372737
14,0.7998,0.7774666666666666,0.5730404712902472,0.6509580478427082
