,test_acc,train_acc,test_loss,train_loss
0,0.821,0.6912666666666667,0.5376247700315695,1.0033366874607272
1,0.8614,0.8101111111111111,0.4146795624408859,0.5633993584899728
2,0.8746,0.8420444444444445,0.36935890339814814,0.4679724472355385
3,0.8806,0.8588222222222223,0.34265084840809573,0.41689697316944746
4,0.8902,0.8720222222222223,0.3219561912059879,0.37531452258294623
5,0.8916,0.8842222222222222,0.3123663589060783,0.3422045100459129
6,0.8988,0.8931777777777777,0.29501137621819784,0.3142509929023993
7,0.9016,0.9018666666666667,0.2877652389815631,0.2905548053915777
8,0.9018,0.9078888888888889,0.28391197152411973,0.27057984953039677
9,0.9026,0.9186222222222222,0.281713014432845,0.24568929835171344
10,0.9054,0.9222444444444444,0.2712138113818658,0.23013828056071509
11,0.9072,0.9294888888888889,0.2683887042331334,0.21219408579291216
12,0.9036,0.9370444444444445,0.26889952013013174,0.1937417603173011
13,0.908,0.9415555555555556,0.26531594673606057,0.17860107093177394
14,0.908,0.9472666666666667,0.26887703445046757,0.1635032164684798
15,0.9054,0.9512222222222222,0.2674999845276673,0.1497565406390194
16,0.91,0.9553333333333334,0.26309038917816724,0.139831069852785
17,0.9068,0.9595777777777778,0.27069792990608454,0.126801315516348
18,0.9108,0.9633777777777778,0.2656266696225947,0.11510340037377909
19,0.9096,0.9668444444444444,0.2619300057398179,0.10885074188690427
20,0.9114,0.9693555555555555,0.2677726615279818,0.10103766952760165
21,0.9108,0.9743333333333334,0.2678784154338417,0.08986278589328382
22,0.9134,0.9745555555555555,0.2703793764169426,0.0837952291045518
23,0.9136,0.9779555555555556,0.2682079317763421,0.07684151714220226
24,0.9124,0.9803333333333333,0.2741458429478871,0.07079614547704215
25,0.9124,0.9817111111111111,0.2787126541173401,0.06575275364379411
26,0.9124,0.9832444444444445,0.2790744156534293,0.06085826414437793
27,0.914,0.9832,0.27853217167212974,0.05989339899843167
28,0.9126,0.9858888888888889,0.2799106927000183,0.054470404886636965
29,0.9108,0.9855777777777778,0.28632918288060927,0.05295364490347751
