,test_acc,train_acc,test_loss,train_loss
0,0.4236,0.36866666666666664,1.6849965621948242,1.7562855044047039
1,0.5782,0.5240444444444444,1.1738928863286973,1.3264669252024757
2,0.6166,0.5938222222222223,1.0562761042833329,1.1455144664499495
3,0.6392,0.6335111111111111,1.0203773314595221,1.0373385083728366
4,0.6678,0.6639111111111111,0.9727813334345817,0.9618358513328764
5,0.6938,0.6811111111111111,0.8829527820587159,0.9059637027687497
6,0.6874,0.6994222222222222,0.8854006355643272,0.8578044249044524
7,0.7076,0.7125777777777778,0.8592741782426834,0.8177988633579678
8,0.7098,0.7284666666666667,0.841957197880745,0.7794944961216714
9,0.7246,0.7372666666666666,0.792534677323699,0.7535552442934778
10,0.6986,0.7475111111111111,0.8683221028983593,0.7223366082406706
11,0.7224,0.7533111111111112,0.8106999768912793,0.6995590935786565
12,0.7318,0.7624222222222222,0.7706447438135743,0.675637694826391
13,0.7364,0.7743333333333333,0.7952611135303974,0.6501521958539883
14,0.744,0.7811111111111111,0.74458876747787,0.629363781345884
15,0.7378,0.7869777777777778,0.7677206758990884,0.6086134099695417
16,0.7012,0.7958,0.9257971137478948,0.5871128540108601
17,0.7426,0.8011777777777778,0.785664940173924,0.5709894005106555
18,0.7296,0.8066888888888889,0.8123397716581822,0.5532610950880581
19,0.734,0.8155333333333333,0.8107144109740854,0.5310193691614601
20,0.7292,0.8220888888888889,0.8060788302898407,0.5128409650343988
21,0.7382,0.8263555555555555,0.8156317698687315,0.4991212678882811
22,0.737,0.8304666666666667,0.80314029507339,0.4816190613081058
23,0.7256,0.8368888888888889,0.8614721537441016,0.4652521876485811
24,0.7354,0.8436,0.8281987668834627,0.44981848338527813
25,0.7372,0.8477777777777777,0.8340481249392032,0.43294157891141044
26,0.7454,0.8512444444444445,0.8067644871607422,0.4236434429652161
27,0.7358,0.8556888888888889,0.8743877962168306,0.40904398111146356
28,0.7366,0.8642666666666666,0.8743875830762554,0.3879471857652896
29,0.7162,0.8667555555555555,0.9377280880874954,0.37876194758605625
30,0.7138,0.8711777777777778,0.994781303512305,0.3629884092755616
31,0.7402,0.8756666666666667,0.8790097296394408,0.34956706404727367
32,0.7322,0.8812444444444445,0.920787841356732,0.33966482746923965
33,0.7136,0.8840222222222223,1.0481579294044525,0.32843905203565954
34,0.7346,0.8879777777777778,0.9346921910506906,0.313548716816927
35,0.721,0.8922444444444444,1.0281791716576087,0.3018134194400575
36,0.7192,0.8964888888888889,1.0286897414281964,0.29132595936564937
37,0.7236,0.9040666666666667,1.029270230214065,0.27257978191090126
38,0.7258,0.907,1.0219376037754118,0.26600436093107693
39,0.7228,0.9099111111111111,1.0483025176153284,0.25614338197175207
