32,64,16,8,4
0.6387111111111111,0.5409777777777778,0.6912888888888888,0.6912666666666667,0.689
0.7925555555555556,0.7472222222222222,0.8101777777777778,0.8101111111111111,0.787
0.8270222222222222,0.7896,0.8419555555555556,0.8420444444444445,0.825
0.8457777777777777,0.8136222222222222,0.8588222222222223,0.8588222222222223,0.845
0.8590444444444445,0.8274444444444444,0.8719555555555556,0.8720222222222223,0.866
0.8694888888888889,0.8414888888888888,0.8840888888888889,0.8842222222222222,0.88
0.8786,0.8516,0.8932666666666667,0.8931777777777777,0.894
0.8857333333333334,0.8598,0.9018222222222222,0.9018666666666668,0.908
0.8934222222222222,0.8663111111111111,0.9078666666666668,0.9078888888888887,0.915
0.8982444444444444,0.8738666666666667,0.9184444444444444,0.9186222222222222,0.925
0.9043777777777776,0.8793777777777778,0.9222222222222224,0.9222444444444444,0.932
0.9092888888888888,0.8845555555555555,0.9293111111111112,0.9294888888888888,0.939
0.9152888888888888,0.8887555555555555,0.9369555555555557,0.9370444444444443,0.948
0.9199777777777778,0.8916888888888889,0.9414666666666668,0.9415555555555556,0.951
0.9248666666666666,0.8974888888888889,0.9471555555555556,0.9472666666666668,0.956
0.9290666666666668,0.9002222222222223,0.9512222222222222,0.9512222222222222,0.96
0.9324444444444444,0.9024666666666666,0.9553555555555556,0.9553333333333334,0.961
0.9363555555555556,0.9064666666666666,0.9594888888888888,0.9595777777777778,0.966
0.9396,0.9087777777777778,0.9632666666666668,0.9633777777777778,0.97
0.9425111111111112,0.913,0.9668666666666668,0.9668444444444444,0.97
0.9469555555555556,0.9141777777777778,0.9694222222222222,0.9693555555555556,0.972
0.9502666666666668,0.9190444444444444,0.9743777777777778,0.9743333333333334,0.975
0.9542666666666668,0.9220888888888888,0.9744444444444444,0.9745555555555556,0.975
0.9581777777777778,0.9244444444444444,0.9780444444444444,0.9779555555555556,0.978
0.9609111111111112,0.9285777777777776,0.9802888888888888,0.9803333333333332,0.979
0.9621333333333332,0.9300888888888889,0.9817111111111112,0.9817111111111112,0.98
0.9650222222222222,0.9326444444444444,0.9831111111111112,0.9832444444444444,0.981
0.9667777777777776,0.9331333333333334,0.9833777777777778,0.9832,0.983
0.9697555555555556,0.9380222222222222,0.9858444444444444,0.9858888888888888,0.982
0.9712222222222222,0.9394,0.9856666666666668,0.9855777777777778,0.984
