,2,4,8,16,32,64,128,256,512
0,0.4377333333333333,0.41073333333333334,0.37322222222222223,0.338,0.2776666666666667,0.23473333333333332,0.17435555555555557,0.13148888888888888,0.11177777777777778
1,0.5724888888888889,0.5357111111111111,0.4900888888888889,0.4478888888888889,0.3963111111111111,0.3436888888888889,0.27471111111111113,0.21484444444444445,0.16766666666666666
2,0.6154,0.5858444444444444,0.5442222222222223,0.4947111111111111,0.4406888888888889,0.37924444444444444,0.32764444444444446,0.26855555555555555,0.19995555555555555
3,0.6474888888888889,0.6173555555555555,0.5751777777777778,0.5292888888888889,0.47326666666666667,0.4040222222222222,0.35755555555555557,0.2958222222222222,0.22606666666666667
4,0.6737111111111111,0.6399333333333334,0.5999555555555556,0.5581333333333334,0.5004666666666666,0.43104444444444445,0.37793333333333334,0.31884444444444443,0.24593333333333334
5,0.6923777777777778,0.6599777777777778,0.6210888888888889,0.5822444444444445,0.5188888888888888,0.4496,0.3952,0.3396222222222222,0.26326666666666665
6,0.7113777777777778,0.671,0.6394888888888889,0.6019777777777777,0.5371777777777778,0.46646666666666664,0.40935555555555553,0.3585333333333333,0.2772222222222222
7,0.7236888888888889,0.6882444444444444,0.6528444444444444,0.6156444444444444,0.5507333333333333,0.4804222222222222,0.4212444444444444,0.3766888888888889,0.29273333333333335
8,0.7363333333333333,0.7,0.6640666666666667,0.6259111111111111,0.5630888888888889,0.4959777777777778,0.4330222222222222,0.3871777777777778,0.3065777777777778
9,0.7499777777777777,0.7119111111111112,0.6719777777777778,0.6391111111111111,0.5720888888888889,0.5038444444444444,0.4452888888888889,0.39515555555555554,0.319
10,0.7638,0.7227333333333333,0.6830888888888889,0.6458444444444444,0.5815555555555556,0.5159333333333334,0.4573333333333333,0.40257777777777776,0.32993333333333336
11,0.7766888888888889,0.7320888888888889,0.6891111111111111,0.6554,0.5886444444444444,0.5261777777777777,0.46526666666666666,0.4105333333333333,0.3413777777777778
12,0.7890888888888888,0.7407555555555555,0.7001777777777778,0.664,0.5953777777777778,0.5333333333333333,0.4760666666666667,0.4167111111111111,0.3498888888888889
13,0.8004444444444444,0.7496,0.7077777777777777,0.6704666666666667,0.6059333333333333,0.5438,0.4840888888888889,0.4239111111111111,0.35888888888888887
14,0.8101333333333334,0.7606666666666667,0.7122222222222222,0.6774222222222223,0.6135555555555555,0.5506,0.4905333333333333,0.4289777777777778,0.36666666666666664
15,0.821,0.7705333333333333,0.7175777777777778,0.6831111111111111,0.6179555555555556,0.5584,0.4991777777777778,0.43466666666666665,0.3741555555555556
16,0.8324,0.7784888888888889,0.7250666666666666,0.6884222222222223,0.6245777777777778,0.5637777777777778,0.5059111111111111,0.44164444444444445,0.37822222222222224
17,0.8394888888888888,0.7876444444444445,0.7320222222222222,0.6948,0.6309111111111111,0.5710444444444445,0.5135555555555555,0.44706666666666667,0.3853111111111111
18,0.8494666666666667,0.7954888888888889,0.7358888888888889,0.6994888888888889,0.6350666666666667,0.5759555555555556,0.5213111111111111,0.45222222222222225,0.38797777777777775
19,0.8609111111111111,0.8038222222222222,0.7437333333333334,0.7046222222222223,0.6385777777777778,0.5805333333333333,0.5292666666666667,0.45437777777777777,0.39297777777777776
20,0.8658888888888889,0.8127555555555556,0.7480666666666667,0.7079555555555556,0.6461555555555556,0.5884,0.5360222222222222,0.45953333333333335,0.3971777777777778
21,0.8758888888888889,0.8196222222222223,0.7553555555555556,0.7119333333333333,0.6473555555555556,0.5925555555555555,0.5439777777777778,0.46457777777777776,0.39984444444444445
22,0.8847333333333334,0.8260444444444445,0.7605777777777778,0.7153111111111111,0.6526444444444445,0.5978,0.549,0.4703333333333333,0.40286666666666665
23,0.8932666666666667,0.8343777777777778,0.7678,0.72,0.6580222222222222,0.6046222222222222,0.5564888888888889,0.4724,0.4063111111111111
24,0.896,0.8430666666666666,0.7723111111111111,0.7233777777777778,0.6612222222222223,0.6087333333333333,0.5630222222222222,0.4749333333333333,0.41155555555555556
25,0.9044444444444445,0.8480666666666666,0.7797333333333333,0.7279333333333333,0.6654222222222222,0.6161333333333333,0.5684888888888889,0.4792888888888889,0.41355555555555557
26,0.911,0.8578222222222223,0.7847333333333333,0.7323555555555555,0.6691555555555555,0.6222222222222222,0.5721777777777778,0.4829333333333333,0.4178
27,0.9164888888888889,0.8648444444444444,0.787,0.7360222222222222,0.6727111111111111,0.6256666666666667,0.5766666666666667,0.48604444444444445,0.42135555555555554
28,0.9225333333333333,0.8702222222222222,0.7944888888888889,0.7378444444444444,0.6757111111111112,0.6307555555555555,0.5815111111111111,0.4884222222222222,0.4253777777777778
29,0.9274888888888889,0.8768,0.8015111111111111,0.7418888888888889,0.6811555555555555,0.6334222222222222,0.5846,0.4895111111111111,0.4282666666666667
