,test_acc,train_acc,test_loss,train_loss
0,0.5456,0.5045416666666667,1.3126438443660735,1.3736702996095023
1,0.5948,0.6061805555555555,1.148450094306469,1.113764231685135
2,0.6466,0.6411111111111111,1.0161745366334916,1.0159845850749147
3,0.625,0.6655,1.0806089354872703,0.9494126779892378
4,0.6594,0.682625,0.9869421684741974,0.9028718094031016
5,0.669,0.6978194444444444,0.9613847633957863,0.8581393921640185
6,0.6678,0.7092916666666667,0.9771845836251974,0.8257214433989591
7,0.6654,0.7167083333333333,0.9739412899076939,0.8019379125465121
8,0.6524,0.726375,1.0432782761216164,0.7750429838072095
9,0.6676,0.7326944444444444,0.9965604064255953,0.7547161778118462
10,0.6798,0.7381527777777778,0.9742311873197556,0.7373262890316546
11,0.6758,0.7459027777777778,0.9853386944785714,0.7191352585198151
12,0.666,0.7521805555555555,1.036277914598584,0.6992466076032983
13,0.6768,0.7592083333333334,1.0030724870741368,0.6838545162632234
14,0.6702,0.761875,1.0359848562538623,0.6688777485598499
15,0.6676,0.7677777777777778,1.0296289800956846,0.655454730897728
16,0.6704,0.7728055555555555,1.0427755513623356,0.6381120075380636
17,0.6766,0.77725,1.0364236190170049,0.6266629460916803
18,0.6642,0.7805694444444444,1.0596228822872042,0.6144899552307195
19,0.6602,0.7847638888888889,1.0878114289060234,0.6043271151203662
20,0.6656,0.7889583333333333,1.0748809705018998,0.5927639711515253
21,0.6674,0.7925972222222222,1.1020146473258734,0.5816287853291465
22,0.6556,0.7969166666666667,1.1619045016914606,0.5739417079959271
23,0.6624,0.8006388888888889,1.1468828141205012,0.564177212364713
24,0.653,0.799875,1.110464649905637,0.5590798325819066
25,0.66,0.8042361111111112,1.1705627967625856,0.5470604606800609
26,0.66,0.8055277777777777,1.1604321465481073,0.5428584484332758
27,0.6642,0.8082638888888889,1.1596412122786046,0.5360930901213239
28,0.6524,0.8092222222222222,1.192669219304621,0.5320827655266298
29,0.665,0.8129861111111111,1.1877481430210173,0.5215264821092391
