,test_acc,train_acc,test_loss,train_loss
0,0.2564,0.17948611111111112,2.1326140731573107,2.230887863606373
1,0.3228,0.28783333333333333,1.9366075992584229,2.033897918663906
2,0.3706,0.338875,1.8039063185453414,1.8757175562860275
3,0.3882,0.3671527777777778,1.7175374180078506,1.7749337447049562
4,0.3986,0.38881944444444444,1.6583023548126221,1.702184533352962
5,0.4224,0.40973611111111113,1.595020791888237,1.639418241609265
6,0.4372,0.42904166666666665,1.5603240489959718,1.5869768114750593
7,0.4548,0.44508333333333333,1.5039386808872224,1.5424840024690645
8,0.452,0.4596388888888889,1.494637730717659,1.5062510658115096
9,0.4736,0.4709583333333333,1.4582277178764342,1.4747496362689545
10,0.4768,0.4820277777777778,1.436339694261551,1.447436082214911
11,0.499,0.48977777777777776,1.3956746697425841,1.4237288657979474
12,0.5012,0.5001111111111111,1.3906552970409394,1.4016004387904653
13,0.4972,0.5064166666666666,1.403369489312172,1.3814967201615735
14,0.511,0.5136111111111111,1.378343203663826,1.3627329414733562
15,0.5304,0.5208333333333334,1.3259928226470947,1.34686421437543
16,0.5012,0.5256388888888889,1.38962664604187,1.3308462035804194
17,0.5332,0.5315277777777778,1.3165200412273408,1.314286970118223
18,0.4356,0.5382638888888889,1.6199286878108978,1.2995199221277323
19,0.5408,0.5460694444444445,1.2918561160564423,1.2851629070871464
20,0.5224,0.5500138888888889,1.3739223241806031,1.2728278603054066
21,0.504,0.5553888888888889,1.3876445889472961,1.2594158265137545
22,0.5318,0.5604861111111111,1.334006482362747,1.2469544227550975
23,0.5118,0.5667916666666667,1.3931825011968613,1.2343975982064677
24,0.5332,0.5702638888888889,1.3338754773139954,1.2236315285121993
25,0.4454,0.5750138888888889,1.5982228845357895,1.2132065970563126
26,0.5462,0.5796111111111111,1.2948466569185257,1.2014519340403338
27,0.5786,0.5851666666666666,1.2125703662633895,1.1908323581646434
28,0.5874,0.5861527777777777,1.1827643513679504,1.1810142329065245
29,0.5024,0.5913333333333334,1.4283497303724288,1.1705421315205033
30,0.5892,0.5951388888888889,1.1751873821020127,1.161146962515626
31,0.5448,0.5965555555555555,1.2945389717817306,1.1533241987651872
32,0.5078,0.6021388888888889,1.4272951573133468,1.1435772907882136
33,0.5822,0.6053472222222223,1.1873336389660836,1.1351477283567561
34,0.6008,0.6070138888888889,1.1420408681035041,1.1268257201247274
35,0.5788,0.6083194444444444,1.206993116438389,1.1200091605923315
36,0.5896,0.6135694444444444,1.1740503072738648,1.1104863314603193
37,0.6084,0.6149166666666667,1.1374474152922631,1.1031208897992095
38,0.602,0.6189166666666667,1.1501025825738906,1.0944082749673358
39,0.6032,0.6222083333333334,1.1459615767002105,1.088480285810535
40,0.611,0.6229583333333333,1.12053432315588,1.0817500321098585
41,0.5978,0.6258611111111111,1.166885781288147,1.0735572799907909
42,0.619,0.6280833333333333,1.1033418118953704,1.0675990682088672
43,0.6212,0.6310694444444445,1.0818739339709282,1.0601861299037085
44,0.5936,0.6320972222222222,1.1639785006642343,1.0555363051844744
45,0.5562,0.63475,1.2905199140310288,1.0488644803396128
46,0.598,0.6372361111111111,1.1403673335909843,1.0437558182179398
47,0.6222,0.6383333333333333,1.0903565779328346,1.0375507151043013
48,0.6038,0.6408472222222222,1.1324454709887504,1.0321999811575637
49,0.5782,0.6425972222222223,1.2011768892407417,1.027959442159846
