,test_acc,train_acc,test_loss,train_loss
0,0.5964,0.4767731634160536,1.1503302009799812,1.431181404028685
1,0.6342,0.6053303090445138,1.0133466071720365,1.1009349291219965
2,0.6676,0.6552758420008058,0.9137641440463972,0.968540279095182
3,0.7004,0.6835240923402922,0.8383163930494574,0.8924282807998984
4,0.6954,0.7049229254025339,0.8572486774830879,0.8341329404017852
5,0.6826,0.7186366824347514,0.9011211425443238,0.7907430904682811
6,0.7316,0.7318878426573948,0.7354804586760605,0.7623153034569198
7,0.738,0.743348305552654,0.7455342943909802,0.7271323640269177
8,0.7452,0.7504066375180936,0.7204638425307938,0.7009945982171379
9,0.7208,0.7591512094668199,0.8099033715604227,0.6806714951366414
10,0.7518,0.7636876426961933,0.7041445031196256,0.6622192425127248
11,0.744,0.7713577962484891,0.7212047165707697,0.6422298966643919
12,0.7556,0.7823258173787175,0.7106000324593315,0.6167437499602333
13,0.7544,0.7848178711593273,0.7080364385737649,0.6074794506412426
14,0.7522,0.7904436452628595,0.7209714107875582,0.5939939162828995
15,0.766,0.79624848909913,0.6731723799735685,0.576115105926763
16,0.7682,0.799426976855237,0.6792585789402829,0.5653898925271653
17,0.7676,0.8030829838986465,0.6833387413356877,0.5506102296857889
18,0.783,0.8067539134197842,0.6348628392325172,0.5430186590222457
19,0.7638,0.8120066255801113,0.6956122500609748,0.5281873640412366
20,0.7718,0.8138122453852238,0.676295398062543,0.5248981051516669
21,0.7808,0.8167370510199513,0.643671848728687,0.5149369738313533
22,0.7612,0.8206915076179249,0.7179666138902495,0.5009630044481455
23,0.7812,0.8237506155522063,0.6595822135104409,0.4969920577438733
24,0.779,0.8264814289764673,0.6672500866123393,0.48991126240096017
25,0.769,0.830674645218092,0.6791576966643333,0.47789532574647253
26,0.7772,0.8328980943995941,0.6956823630423485,0.4701147582666337
27,0.78,0.8335696058973632,0.6501869257492355,0.4650191198039146
28,0.7742,0.8357781326011371,0.675949591718897,0.45869428333150974
29,0.7782,0.8397176667213824,0.668567310830083,0.4503058628499053
30,0.7692,0.8425081700565562,0.6969339817385131,0.44340042451410805
31,0.7828,0.8439258054407354,0.6828228420094599,0.4376728710441189
32,0.783,0.8451046811812634,0.710004452663132,0.4333803336694126
33,0.7692,0.8475818124841449,0.7323965541546857,0.424066589818201
34,0.7832,0.8510885947502723,0.71506685640993,0.4186223557090941
35,0.7676,0.8507752227179801,0.7658887160352513,0.41830458769304607
36,0.7772,0.8524763851789952,0.7027037463422063,0.4093144039218207
37,0.7832,0.8545804545386716,0.7123535788511928,0.4084729163388487
38,0.7812,0.8564457642546969,0.7283503647092022,0.40529131539564095
39,0.7772,0.8542820049841076,0.7141316817908347,0.4034184008225344
40,0.7734,0.8575798725620402,0.7489373395337334,0.39561050277174886
41,0.783,0.8610120424395267,0.7130863846668715,0.3884415618705613
42,0.7728,0.8607285153626908,0.7554669630112527,0.3883261838856772
43,0.7834,0.8642352976288183,0.7137363719034798,0.38225205478663665
44,0.7792,0.8655186307134437,0.75444638691371,0.37561203651698943
45,0.776,0.866205064688941,0.7739926766179785,0.3747089094134005
46,0.7882,0.8677122349394893,0.7095917640607569,0.3723200524638172
47,0.7742,0.869010490501843,0.772373799093162,0.36422635488325855
48,0.7824,0.8686672735140942,0.7297489552086667,0.3646643331828918
49,0.778,0.8712787071165297,0.7610676988393446,0.35925638557674777
50,0.7704,0.870637040574217,0.7701819163711765,0.36211843868248333
51,0.7686,0.8731440168325548,0.7844740893644623,0.3532054741433217
52,0.7854,0.8745019623058212,0.7454335218460499,0.3500133484232289
53,0.7768,0.87691940369779,0.777852234772489,0.346099300402437
54,0.7762,0.8748302568158417,0.7746814895845666,0.3470737362877672
55,0.775,0.8770238610418873,0.7823855483645126,0.341930435465663
56,0.7794,0.8792920776565741,0.7740530425187531,0.3385510227379908
57,0.7722,0.8789637831465537,0.7958227899632876,0.3384471394206959
58,0.7798,0.8808738602957635,0.778001380306256,0.3312228618239458
59,0.7726,0.8795457597779536,0.8059098667736295,0.3330335992615926
